,time,closeBTC,closeETH,close,closeLTC,closeLUNA,closeAVAX,closeBCH,closeALGO,closeADA,closeBNB,closeXRP,closeSOL,closeDOT,closeUNI,closeBUSD,closeUSDC,closeLINK,closeATOM,closeWBTC,closeICP,closeMATIC,closeFIL,closeXLM,closeTRX,closeFTT,closeETC,closeVET,closeDAI,closeTHETA,closeXTZ,closeEGLD,closeBTCB,closeCAKE,closeXMR,closeCRO,closeXYM,closeNEAR,closeEOS,closeQNT,closeAXS,closeAXS,closeAAVE,closeHBAR,closeMIOTA,closeGRT,closeFTM,closeNEO,closeSHIB,closeKSM,closeLEO,closeKLAY,closeBSV,closeUST,closeWAVES,closeMKR,closeCELO,closeBTT,closeAMP,closeCOMP,closeHT,closeRUNE,closeDASH,closeHNT,closeAR,closeCHZ,closeSTX,closeREV,closeONE,closeDCR,closeZEC,closeXDC,closeTFUEL,closeHOT,closeXEM,closeTUSD,closeMANA,closeSNX,closeOMG,closeSUSHI,closeENJ,closeCEL,closeFLOW,closeIOST,closeYGG,closeCRV,closeYFI,closeICX,closeZIL,closeQTUM,closeBAT,closeRVN,closeOKB,closeBTG,closeMDX,closeUSDP,closeTEL,closeAUDIO,closePERP,closeZEN,closeKCS,closeREN,closeBNT,closeNEXO,closeCELR,closeZRX,closeTWT,closeSC,closeONT,closeDGB,closeVGX,closeRENBTC,closeNANO,closeANKR,closeCHSB,closeSAND,closeUMA,closeFET,closeLRC,closeIOTX,closeKAVA,closeUSDN,close1INCH,closeGLM,closeERG,closeHUSD,closeUBT,closeCOTI,closeRSR,closeOCEAN,closeNMR,closeSXP,closeXDB,closeWAXP,closeSRM,closeETN,closeELF,closeDENT,closeSKL,closeLSK,closeGNO,closeVLX,closeXYO,closeCKB,closeANC,closePOLY,closeALPHA,closeLPT,closeXCH,closeGT,closeSTORJ,closeDAG,closeCVC,closeXVG,closeVTHO,closeBEST,closeWRX,closeWIN,closeBCD,closeBAKE,closeINJ,closePAXG,closeCTC,closeOGN,closeSNT,closeSTMX,closeSTRAX,closeONG,closeXVS,closeXWC,closeROSE,closePROM,closeREEF,closeBAND,closeRLC,closeEWT,closeDFI,closeMLN,closeORBS,closeALICE,closeCTSI,closeHIVE,closeREP,closeOXT,closeARK,closeDERO,closePHA,closeNKN,closeFUN,closeCSPR,closeMAID,closeREQ,closeSTEEM,closeANT,closeMTL,closeNU,closeTOMO,closeTITAN,closeTRAC,closeNOIA,closeBADGER
128,2021-10-08 17:00:00,54311.63,3626.46,0.2462,178.64,44.16,62.08,602.51,1.954,2.264,422.88,1.069,163.47,33.69,25.37,1.0,1.0,27.04,36.0,54365.94,50.69,1.371,77.69,0.3388,0.09796,56.26,54.13,0.1127,1.0,6.586,7.391,263.63,0.0,19.76,278.29,0.1921,0.3188,8.234,4.709,301.67,129.54,129.54,317.33,0.3803,1.313,0.7242,2.268,47.88,2.849e-05,345.97,2.813,1.595,177.22,1.0,27.51,2526.96,5.902,0.00375,0.04692,325.18,7.807,8.408,190.13,20.44,63.65,0.3345,1.421,0.01792,0.2295,126.44,125.18,0.1229,0.3069,0.009526,0.1766,1.0,0.7962,10.19,14.34,10.96,1.707,5.703,18.54,0.05567,7.386,2.86,35416.49,2.173,0.1013,12.79,0.7485,0.1142,17.73,66.64,1.429,0.9985,0.01741,2.131,13.98,78.75,11.51,1.123,3.991,1.794,0.1521,1.08,1.023,0.0198,1.057,0.0521,2.296,54306.2,5.409,0.09303,0.6675,0.7941,9.936,0.7536,0.4116,0.06873,6.577,0.9852,3.223,0.5998,10.57,0.9964,2.483,0.5207,0.03927,0.8454,44.5,2.524,0.01303,0.2899,8.021,0.01987,0.6894,0.005984,0.3171,3.367,289.92,0.07287,0.02351,0.01521,3.159,0.8051,1.042,18.21,171.52,4.196,1.395,0.2002,0.5468,0.02389,0.0097,0.85,1.242,0.0005431,2.351,1.958,11.77,1765.13,2.627,0.9086,0.09947,0.03641,2.38,0.003259,28.76,0.8999,0.1963,18.99,0.02141,8.427,3.857,9.412,2.471,131.11,0.1287,12.95,0.6236,0.8543,26.72,0.3333,1.542,23.8,0.7946,0.3734,0.02057,0.1244,0.5578,0.1887,0.6343,4.859,3.611,0.3091,2.358,4.867,0.5041,0.4008,23.82
129,2021-10-08 18:00:00,54511.64,3624.7,0.2496,179.09,44.35,62.47,605.08,1.967,2.27,423.5,1.073,165.51,33.92,25.41,1.0,1.0,27.12,36.36,54566.15,50.63,1.375,78.75,0.3416,0.09835,56.25,54.27,0.1136,1.0,6.596,7.431,264.87,0.0,19.87,283.41,0.1935,0.3103,8.318,4.713,303.64,130.68,130.68,318.23,0.3806,1.315,0.7241,2.324,47.57,2.881e-05,347.29,2.81,1.605,176.45,0.9965,27.59,2554.14,5.913,0.003756,0.04693,326.1,7.791,8.434,191.11,20.5,64.27,0.3361,1.434,0.01744,0.2376,127.61,125.27,0.1233,0.3074,0.009519,0.1781,1.0,0.8075,10.23,14.28,11.01,1.716,5.733,18.67,0.05597,7.397,2.917,35796.02,2.177,0.1019,12.93,0.7537,0.1149,17.73,66.83,1.428,0.99,0.01754,2.147,13.94,78.93,11.62,1.129,3.996,1.798,0.157,1.085,1.033,0.02001,1.081,0.05263,2.279,54424.42,5.401,0.0935,0.663,0.8005,9.944,0.7601,0.4147,0.0697,6.64,0.9888,3.251,0.6035,10.43,0.9955,2.461,0.5284,0.03925,0.8439,44.76,2.544,0.01308,0.2907,8.051,0.02019,0.6934,0.005981,0.3188,3.42,299.99,0.07287,0.02368,0.01526,3.157,0.8047,1.04,18.19,171.17,4.196,1.4,0.2015,0.5527,0.02425,0.0098,0.85,1.257,0.0005451,2.364,1.971,11.8,1760.34,2.636,0.9174,0.09932,0.03636,2.388,0.003271,28.87,0.9033,0.2011,18.86,0.02158,8.463,3.899,9.605,2.485,131.85,0.1308,13.04,0.6217,0.8635,27.04,0.3345,1.58,23.94,0.7967,0.3739,0.02052,0.1248,0.5598,0.1919,0.6329,4.921,3.577,0.3116,2.37,4.878,0.506,0.3996,24.5
130,2021-10-08 19:00:00,54700.09,3626.45,0.2488,178.44,43.81,61.98,603.86,1.948,2.268,423.51,1.075,163.56,33.86,25.26,1.0,1.0,26.97,36.03,54754.79,50.47,1.382,78.44,0.3423,0.09828,56.21,54.08,0.113,1.0,6.564,7.399,264.78,0.0,19.79,284.99,0.1936,0.307,8.276,4.693,303.0,124.49,124.49,316.19,0.3809,1.312,0.7212,2.36,47.22,2.663e-05,345.21,2.808,1.606,176.3,1.001,27.57,2542.25,5.891,0.003768,0.04757,323.94,7.782,8.411,191.08,20.53,63.51,0.335,1.446,0.0175,0.2336,128.6,125.32,0.1241,0.3107,0.009529,0.18,1.0,0.8041,10.25,14.18,11.01,1.706,5.741,18.82,0.05621,7.39,2.891,35620.88,2.163,0.1014,12.83,0.7535,0.1141,17.71,67.17,1.429,1.011,0.01842,2.134,13.84,78.6,11.6,1.123,3.971,1.795,0.1564,1.098,1.031,0.02,1.118,0.05198,2.274,54612.57,5.475,0.09332,0.6673,0.7954,9.888,0.7856,0.4074,0.0689,6.613,0.9923,3.276,0.6132,10.65,1.004,2.466,0.524,0.03914,0.8356,44.81,2.527,0.01313,0.2902,8.019,0.01973,0.6941,0.005947,0.3168,3.386,302.91,0.07287,0.02387,0.01541,3.159,0.8123,1.035,18.23,171.92,4.2,1.396,0.1998,0.5517,0.02424,0.0097,0.7694,1.248,0.000547,2.365,1.96,11.79,1765.72,2.645,0.914,0.09947,0.03674,2.4,0.003282,28.76,0.9064,0.1996,18.92,0.02142,8.383,3.869,9.545,2.49,132.33,0.1307,12.99,0.6217,0.8637,27.01,0.3324,1.564,23.79,0.8054,0.3712,0.02065,0.1275,0.544,0.1918,0.6433,4.905,3.562,0.3084,2.353,4.932,0.5128,0.4004,24.28
131,2021-10-08 20:00:00,53999.13,3556.31,0.2433,175.32,43.53,60.48,595.34,1.906,2.236,417.55,1.058,160.21,33.33,24.76,1.0,1.0,26.34,35.4,53988.14,48.92,1.344,77.67,0.3359,0.09687,54.97,53.41,0.111,1.0,6.44,7.279,260.87,0.0,19.55,279.55,0.1906,0.3222,8.035,4.611,307.58,123.81,123.81,309.24,0.3741,1.304,0.7124,2.264,46.35,2.583e-05,341.54,2.771,1.575,174.47,1.002,27.2,2493.76,5.808,0.003756,0.04705,316.24,7.756,8.222,187.32,20.24,62.96,0.3282,1.423,0.01728,0.2309,127.06,123.66,0.1244,0.3062,0.009506,0.1765,1.0,0.7893,10.04,13.92,10.71,1.684,5.678,18.69,0.05541,7.328,2.82,34657.96,2.133,0.09996,12.64,0.7438,0.1126,17.54,66.04,1.401,1.002,0.01803,2.094,13.59,84.13,11.52,1.101,3.935,1.764,0.1588,1.073,1.016,0.01968,1.103,0.0509,0.5014,53912.73,5.461,0.09189,0.6583,0.7754,9.718,0.7798,0.401,0.0679,6.485,0.9795,3.18,0.6245,10.61,1.006,2.431,0.5141,0.03812,0.8224,44.19,2.484,0.01296,0.2899,7.883,0.01995,0.6921,0.005797,0.3123,3.327,302.91,0.07287,0.02335,0.01512,3.201,0.7992,1.021,18.19,171.29,4.168,1.377,0.1967,0.5461,0.02389,0.0095,0.7694,1.236,0.00054,2.314,1.936,11.6,1759.29,2.602,0.8931,0.09837,0.03645,2.378,0.00324,28.21,0.8948,0.1933,18.68,0.02113,8.225,3.808,10.56,2.45,131.14,0.128,12.75,0.6096,0.8606,26.78,0.326,1.555,23.81,0.7835,0.3655,0.02031,0.1215,0.54,0.1883,0.6341,4.862,3.507,0.3054,2.307,4.883,0.5061,0.3937,24.36
132,2021-10-08 21:00:00,54191.24,3574.09,0.2444,176.15,43.54,60.21,598.81,1.912,2.237,419.72,1.06,161.16,33.41,24.79,1.0,1.0,26.3,35.36,54245.43,49.27,1.345,77.47,0.3369,0.09727,55.29,53.8,0.111,1.0,6.481,7.36,258.44,0.0,19.57,278.06,0.1914,0.3138,8.069,4.637,304.9,124.19,124.19,309.99,0.3721,1.301,0.7156,2.408,46.59,2.725e-05,342.43,2.776,1.582,173.9,1.003,27.13,2501.4,5.814,0.003727,0.04666,315.26,7.729,8.277,187.77,20.12,62.92,0.3299,1.424,0.01734,0.2356,127.84,123.56,0.1244,0.3067,0.009431,0.1785,0.9996,0.7887,10.09,14.01,10.75,1.682,5.696,18.55,0.05554,7.305,2.819,34643.82,2.147,0.1,12.62,0.7452,0.113,17.61,66.22,1.408,0.9948,0.01812,2.089,13.61,79.01,11.61,1.104,3.923,1.759,0.1588,1.1,1.017,0.01955,1.123,0.05075,2.279,54104.53,5.373,0.0923,0.658,0.7788,9.802,0.7719,0.4029,0.06778,6.508,0.983,3.178,0.6251,10.68,1.002,2.473,0.5155,0.038,0.829,44.64,2.483,0.01301,0.2889,7.92,0.02012,0.7034,0.00579,0.3122,3.317,297.26,0.07287,0.02359,0.01517,3.217,0.8006,1.029,18.14,170.49,4.175,1.388,0.1951,0.5606,0.02367,0.0096,0.7694,1.234,0.0005419,2.355,1.937,11.58,1759.59,2.532,0.8958,0.09929,0.03671,2.36,0.003251,28.13,0.8979,0.1931,18.74,0.02116,8.267,3.81,10.61,2.45,130.51,0.1339,12.79,0.6122,0.849,26.91,0.3286,1.551,24.31,0.7981,0.3673,0.0203,0.123,0.5484,0.1885,0.6373,4.929,3.537,0.3057,2.316,4.85,0.4993,0.3923,24.6
133,2021-10-08 22:00:00,54083.28,3577.59,0.245,176.67,43.84,60.68,599.25,1.915,2.241,421.34,1.064,160.95,33.59,24.88,1.0,1.0,26.5,35.51,54128.94,49.46,1.36,81.02,0.3388,0.09788,55.3,53.91,0.1121,1.0,6.461,7.339,258.57,0.0,19.59,279.29,0.1908,0.3104,8.134,4.657,313.03,126.66,126.66,309.5,0.3725,1.32,0.72,2.381,46.91,2.795e-05,344.02,2.778,1.577,175.39,1.003,27.24,2515.47,5.845,0.003727,0.04687,312.79,7.749,8.342,189.4,20.27,63.28,0.3321,1.424,0.01677,0.2369,127.47,124.12,0.1245,0.3043,0.009423,0.1793,1.0,0.8019,10.05,14.08,10.79,1.699,5.69,18.61,0.0557,7.312,2.89,34901.76,2.14,0.1005,12.65,0.7493,0.1134,17.69,66.5,1.41,1.0,0.01774,2.101,13.66,78.53,11.66,1.111,3.93,1.757,0.1645,1.089,1.023,0.01968,1.116,0.0511,2.562,54077.87,5.39,0.09351,0.6589,0.782,9.807,0.7619,0.4011,0.06824,6.539,0.9811,3.191,0.6128,10.75,0.9957,2.498,0.5245,0.038,0.8338,44.72,2.489,0.01298,0.2893,7.936,0.01993,0.6998,0.005831,0.3136,3.178,294.05,0.07287,0.02361,0.01514,3.22,0.8021,1.038,18.13,173.07,4.169,1.408,0.1953,0.5612,0.02374,0.0098,0.7694,1.241,0.0005408,2.342,1.941,11.62,1762.57,2.6,0.8999,0.09903,0.03714,2.37,0.003245,28.25,0.8962,0.1963,18.71,0.02127,8.29,3.831,10.69,2.499,130.94,0.132,12.89,0.6151,0.85,27.06,0.3283,1.552,24.05,0.7946,0.3688,0.01989,0.1249,0.5446,0.1887,0.6379,4.903,3.592,0.3089,2.322,4.837,0.4973,0.391,24.71
134,2021-10-08 23:00:00,53949.29,3562.84,0.2439,175.85,43.3,60.42,596.17,1.898,2.237,419.47,1.063,158.83,33.32,24.74,0.9998,1.001,26.38,35.0,54012.65,49.18,1.344,79.5,0.3362,0.0976,55.12,53.58,0.1114,1.0,6.459,7.296,257.77,0.0,19.57,278.22,0.1906,0.3181,8.098,4.647,311.24,126.22,126.22,307.17,0.373,1.324,0.712,2.298,46.6,2.728e-05,343.93,2.778,1.578,175.55,1.002,27.2,2495.75,5.873,0.003727,0.04733,313.47,7.759,8.324,189.31,20.1,62.47,0.3326,1.43,0.01672,0.2279,126.94,123.22,0.1245,0.3097,0.009418,0.1774,0.9994,0.8134,10.07,14.02,10.74,1.7,5.671,18.28,0.05636,7.369,2.951,34574.83,2.129,0.09977,12.58,0.7483,0.1128,17.8,65.82,1.404,0.9967,0.01792,2.092,13.75,77.9,11.64,1.1,3.917,1.753,0.1753,1.081,1.019,0.01999,1.12,0.05036,2.667,53862.97,5.337,0.09342,0.6591,0.7815,9.785,0.7551,0.4012,0.06793,6.566,0.9786,3.157,0.6303,10.73,0.9961,2.572,0.5224,0.03758,0.8329,44.95,2.486,0.01295,0.2916,7.91,0.01974,0.7094,0.005807,0.3103,3.162,298.44,0.07287,0.024,0.01507,3.207,0.8028,1.056,18.27,172.1,4.177,1.416,0.1952,0.5679,0.02408,0.0096,0.7694,1.248,0.0005395,2.323,1.931,11.63,1761.98,2.639,0.8902,0.09894,0.03745,2.374,0.003237,27.96,0.8939,0.1907,18.66,0.02115,8.259,3.797,10.21,2.489,131.51,0.1322,12.83,0.6159,0.868,27.33,0.3285,1.548,24.29,0.7913,0.3699,0.01977,0.1257,0.546,0.1877,0.6367,4.859,3.645,0.3091,2.308,4.842,0.5066,0.3933,24.22
135,2021-10-09 00:00:00,54261.97,3581.44,0.2445,176.87,44.08,60.66,599.05,1.893,2.248,422.47,1.068,159.5,33.48,24.95,0.9999,1.0,26.5,35.16,54316.23,49.74,1.36,80.07,0.3373,0.09872,55.68,54.01,0.1112,1.001,6.464,7.245,259.21,0.0,19.65,278.58,0.1905,0.3174,8.232,4.677,311.56,126.51,126.51,308.53,0.3697,1.318,0.7192,2.253,47.07,2.747e-05,344.78,2.782,1.59,174.99,1.002,27.3,2501.37,5.864,0.003849,0.04719,315.46,7.792,8.308,189.65,20.04,63.22,0.3315,1.435,0.01682,0.24,127.41,123.55,0.1243,0.3044,0.009408,0.1785,1.001,0.8202,10.05,13.94,10.77,1.688,5.694,18.94,0.05806,7.336,2.944,34863.72,2.123,0.1005,12.74,0.7398,0.1132,17.77,66.09,1.411,1.004,0.01784,2.1,14.01,78.25,11.67,1.099,3.928,1.767,0.1888,1.071,1.022,0.02121,1.094,0.05071,2.581,54256.54,5.32,0.09319,0.6593,0.7783,9.818,0.7849,0.4029,0.06814,6.468,0.9843,3.177,0.5952,10.48,1.005,2.592,0.5409,0.03765,0.8366,45.2,2.492,0.01302,0.2857,7.867,0.02006,0.6919,0.005766,0.3121,3.025,291.99,0.07287,0.02693,0.01519,3.223,0.7879,1.054,18.25,176.19,4.195,1.404,0.1988,0.5535,0.02422,0.0097,0.7694,1.268,0.0005426,2.331,1.932,11.57,1765.68,2.588,0.8942,0.09881,0.04018,2.324,0.003256,28.04,0.8991,0.1932,18.77,0.02121,8.268,3.808,10.6,2.501,131.79,0.1335,12.94,0.6146,0.861,26.38,0.329,1.559,24.52,0.7983,0.3703,0.01975,0.1302,0.5491,0.1907,0.6253,4.904,3.732,0.3129,2.312,4.907,0.5211,0.3945,24.62
136,2021-10-09 01:00:00,54026.19,3560.96,0.2429,175.57,43.96,60.24,597.94,1.875,2.229,421.13,1.063,157.23,33.22,24.76,0.9999,0.9999,26.23,34.95,54080.22,49.16,1.351,78.62,0.3376,0.0993,55.15,53.62,0.1109,1.0,6.403,7.25,257.6,0.0,19.62,276.02,0.1899,0.3177,8.158,4.65,308.2,129.35,129.35,306.01,0.3665,1.299,0.7127,2.191,46.91,2.757e-05,342.09,2.791,1.58,174.07,1.002,27.22,2482.12,5.847,0.003871,0.04692,312.8,7.799,8.241,188.01,19.91,61.81,0.3289,1.432,0.01675,0.229,127.34,123.18,0.124,0.302,0.00941,0.1793,0.9995,0.8032,9.971,13.82,10.69,1.662,5.689,18.54,0.05868,7.234,2.913,34570.33,2.102,0.1021,12.58,0.7371,0.1117,17.72,65.64,1.403,0.99,0.01795,2.11,13.74,77.47,11.68,1.088,3.909,1.746,0.1816,1.067,1.022,0.02115,1.083,0.05068,2.541,54020.79,5.323,0.09305,0.6598,0.7817,9.822,0.815,0.4008,0.06825,6.44,0.98,3.161,0.5943,10.49,0.9955,2.499,0.5313,0.03725,0.8331,45.11,2.478,0.01297,0.2861,7.823,0.01991,0.6912,0.005698,0.3102,2.974,298.41,0.07287,0.02585,0.01513,3.205,0.7763,1.045,18.27,171.7,4.198,1.427,0.1998,0.5489,0.02407,0.0095,0.8283,1.266,0.0005403,2.326,1.923,11.54,1763.41,2.513,0.8882,0.09886,0.03988,2.356,0.003242,27.8,0.8952,0.2078,18.71,0.02107,8.228,3.786,10.56,2.488,131.64,0.1313,12.94,0.6131,0.841,26.42,0.3261,1.556,24.45,0.8051,0.369,0.01973,0.1264,0.5473,0.1909,0.6207,4.83,3.707,0.3111,2.294,4.879,0.5084,0.3933,23.96
137,2021-10-09 02:00:00,54169.59,3575.64,0.2446,176.77,44.01,60.62,599.66,1.893,2.243,423.05,1.066,158.79,33.37,24.85,1.0,1.0,26.39,35.24,54223.76,49.45,1.367,77.92,0.3399,0.1009,55.3,53.86,0.1117,1.0,6.446,7.404,259.63,0.0,19.74,276.59,0.1902,0.3131,8.218,4.703,303.8,127.95,127.95,308.35,0.3702,1.31,0.7201,2.158,47.2,2.841e-05,345.44,2.789,1.606,170.96,1.002,27.36,2499.84,5.847,0.003902,0.04662,316.61,7.821,8.302,189.0,20.03,61.97,0.3328,1.44,0.01679,0.2291,127.57,123.67,0.125,0.3062,0.009406,0.1831,0.9996,0.8159,10.01,13.93,10.73,1.672,5.688,18.59,0.06029,7.383,2.918,34974.4,2.12,0.1033,12.67,0.7439,0.1124,17.76,66.14,1.409,1.0,0.01774,2.125,14.01,78.09,11.73,1.098,3.928,1.766,0.1796,1.094,1.028,0.02115,1.094,0.05098,2.57,54082.92,5.363,0.09389,0.6601,0.7835,9.967,0.7712,0.4012,0.07088,6.473,0.9826,3.175,0.5957,10.42,1.005,2.532,0.5509,0.03766,0.8552,45.26,2.499,0.013,0.2874,7.902,0.01984,0.6919,0.005721,0.3117,3.356,296.8,0.07287,0.02525,0.0158,3.218,0.7938,1.053,18.52,170.09,4.207,1.45,0.1995,0.5528,0.02417,0.0097,0.8283,1.255,0.0005417,2.354,1.946,11.62,1765.93,2.487,0.8943,0.09844,0.04001,2.436,0.00325,28.07,0.8976,0.2021,18.76,0.02116,8.286,3.824,10.67,2.498,136.91,0.1316,13.03,0.6221,0.8467,26.78,0.3317,1.566,24.6,0.8145,0.3701,0.01981,0.1246,0.5547,0.1914,0.6243,4.84,3.74,0.3107,2.31,4.899,0.521,0.3841,24.17
138,2021-10-09 03:00:00,54585.12,3581.49,0.2459,177.67,44.03,61.14,603.6,1.901,2.251,424.28,1.07,160.09,33.44,25.05,1.0,1.0,26.48,35.42,54617.72,49.81,1.374,78.63,0.3443,0.1011,55.65,54.12,0.1126,1.0,6.493,7.416,261.76,0.0,19.81,278.93,0.1916,0.3166,8.259,4.727,306.88,130.15,130.15,309.75,0.3717,1.317,0.7283,2.17,47.23,2.815e-05,346.23,2.799,1.61,174.4,1.002,27.41,2506.95,6.002,0.003904,0.04696,318.67,7.79,8.338,190.28,20.2,62.39,0.3351,1.45,0.01692,0.2291,128.49,124.29,0.1241,0.3029,0.009407,0.1841,1.0,0.8228,10.24,14.06,10.76,1.686,5.737,18.62,0.06067,7.271,3.016,35116.41,2.146,0.1051,12.77,0.7489,0.1132,17.75,66.65,1.411,0.99,0.01776,2.131,14.07,78.11,11.74,1.099,3.95,1.773,0.1736,1.09,1.028,0.0212,1.095,0.05108,2.59,54497.78,5.403,0.0949,0.6608,0.7846,10.03,0.7938,0.405,0.06986,6.523,0.9902,3.199,0.5988,10.37,0.9955,2.515,0.5659,0.03797,0.8509,45.3,2.527,0.0131,0.2894,7.971,0.01995,0.6952,0.005802,0.3135,3.335,300.7,0.07287,0.02544,0.01638,3.223,0.7987,1.053,18.55,169.49,4.223,1.455,0.1963,0.561,0.02438,0.0097,0.8283,1.266,0.0005459,2.359,1.955,11.65,1762.55,2.626,0.8979,0.09842,0.04133,2.423,0.003275,28.26,0.9045,0.1995,18.78,0.02134,8.349,3.874,10.78,2.502,139.01,0.1326,13.05,0.6323,0.8569,26.76,0.3324,1.588,24.99,0.8173,0.3729,0.01988,0.1255,0.5579,0.192,0.6286,4.847,3.732,0.3112,2.325,4.815,0.5336,0.3843,24.61
139,2021-10-09 04:00:00,54700.12,3588.22,0.2454,177.36,44.29,61.15,605.68,1.901,2.254,424.56,1.075,160.85,33.6,25.06,1.0,1.0,26.52,35.45,54754.82,49.76,1.363,78.16,0.3461,0.1005,55.66,54.22,0.1138,1.0,6.491,7.401,262.45,0.0,19.85,277.27,0.1924,0.3156,8.298,4.733,308.59,128.43,128.43,309.87,0.3719,1.337,0.7328,2.205,47.24,2.802e-05,347.05,2.796,1.617,175.81,1.002,27.5,2509.97,6.152,0.003884,0.04701,319.03,7.794,8.322,191.34,20.21,62.25,0.335,1.46,0.01696,0.2278,128.71,124.94,0.1231,0.3058,0.009529,0.1851,0.9999,0.8296,10.2,14.02,10.8,1.696,5.739,18.7,0.06211,7.286,3.046,35205.29,2.136,0.107,12.89,0.7526,0.1132,17.94,66.35,1.414,1.006,0.01783,2.16,14.15,78.93,11.8,1.099,3.947,1.77,0.1734,1.086,1.027,0.02101,1.093,0.05127,2.506,54612.6,5.402,0.09489,0.6638,0.7838,10.0,0.8227,0.4074,0.07126,6.537,0.9923,3.204,0.5992,10.33,0.9985,2.556,0.5729,0.0383,0.8551,45.41,2.54,0.01313,0.2903,7.987,0.01981,0.6975,0.005813,0.314,3.332,298.38,0.07287,0.02547,0.01629,3.229,0.7894,1.056,18.46,170.12,4.222,1.439,0.1974,0.5554,0.02435,0.0098,0.8283,1.262,0.000547,2.42,1.954,11.65,1762.98,2.556,0.9015,0.09896,0.04037,2.456,0.003282,28.35,0.9064,0.2007,18.81,0.02138,8.357,3.852,11.36,2.446,136.08,0.1335,12.99,0.6334,0.8555,26.84,0.3336,1.627,24.81,0.8199,0.3802,0.01999,0.1258,0.559,0.1922,0.6348,4.87,3.717,0.3111,2.326,4.837,0.5307,0.3867,24.72
140,2021-10-09 05:00:00,54597.83,3585.89,0.2447,176.75,44.0,61.04,602.33,1.891,2.244,423.69,1.071,160.12,33.51,24.95,0.9999,1.0,26.35,35.31,54652.43,49.46,1.351,77.91,0.344,0.1001,55.43,54.04,0.1132,1.0,6.475,7.367,259.12,0.0,19.76,276.05,0.1916,0.3152,8.222,4.731,305.34,127.5,127.5,308.66,0.372,1.333,0.73,2.168,47.0,2.858e-05,345.44,2.796,1.624,174.71,1.001,27.29,2496.11,6.172,0.003868,0.04686,318.31,7.781,8.269,190.22,20.09,62.08,0.3323,1.452,0.01693,0.2214,128.14,124.48,0.1239,0.3041,0.009462,0.1842,1.0,0.8204,10.11,13.94,10.77,1.685,5.737,18.58,0.06114,7.234,3.012,34899.15,2.115,0.1047,12.78,0.7548,0.1129,17.85,65.79,1.413,1.0,0.01782,2.135,14.07,78.51,11.78,1.092,3.947,1.77,0.169,1.08,1.025,0.02137,1.075,0.05085,2.486,54510.47,5.385,0.09451,0.6609,0.7812,9.982,0.8682,0.4101,0.07276,6.503,0.9904,3.191,0.5953,10.49,1.004,2.501,0.563,0.03821,0.842,45.53,2.542,0.0131,0.2898,7.943,0.01929,0.6985,0.005809,0.3125,3.318,300.21,0.07287,0.02474,0.01638,3.227,0.7889,1.05,18.5,169.69,4.203,1.451,0.1965,0.551,0.02433,0.0096,0.8283,1.256,0.000546,2.456,1.939,11.57,1761.83,2.627,0.904,0.09825,0.04156,2.473,0.003276,28.4,0.9047,0.1971,18.77,0.02147,8.322,3.823,11.0,2.45,135.86,0.1321,12.76,0.6278,0.856,27.15,0.3325,1.64,25.04,0.8122,0.3827,0.02001,0.1245,0.5591,0.1915,0.634,4.861,3.715,0.3101,2.307,4.931,0.5307,0.3926,24.33
141,2021-10-09 06:00:00,54852.71,3602.53,0.2457,177.59,44.17,61.16,607.3,1.902,2.259,423.27,1.073,159.73,33.94,25.05,1.0,1.0,26.46,35.51,54814.97,49.91,1.359,78.18,0.3462,0.1006,55.6,54.23,0.1134,1.002,6.506,7.383,260.5,0.0,19.79,275.85,0.1926,0.3146,8.277,4.742,305.58,128.1,128.1,309.45,0.3717,1.329,0.7299,2.171,47.33,2.931e-05,346.39,2.811,1.627,174.93,1.001,27.32,2523.21,6.14,0.003885,0.04715,319.97,7.746,8.313,191.27,20.18,62.48,0.3341,1.456,0.017,0.2161,128.85,124.9,0.1224,0.305,0.009467,0.1841,1.0,0.82,10.12,14.0,10.84,1.695,5.758,18.92,0.05987,7.241,3.031,34920.55,2.12,0.1036,12.84,0.753,0.1134,17.78,66.43,1.419,0.9975,0.01769,2.134,14.15,79.22,11.81,1.098,3.948,1.769,0.1676,1.09,1.026,0.02145,1.063,0.05103,2.412,54847.22,5.505,0.09471,0.6567,0.7825,9.959,0.8433,0.4134,0.07309,6.506,0.995,3.195,0.602,10.21,1.004,2.27,0.5873,0.03861,0.8435,45.74,2.556,0.01316,0.291,7.959,0.01989,0.6971,0.0058,0.3141,3.162,301.36,0.07287,0.02519,0.0161,3.17,0.7915,1.053,18.47,170.04,4.223,1.445,0.1985,0.5548,0.02474,0.0097,0.8283,1.259,0.0005485,2.42,1.977,11.64,1765.71,2.514,0.8996,0.09835,0.04053,2.444,0.003291,28.37,0.9089,0.1953,18.6,0.02143,8.353,3.832,10.98,2.435,136.73,0.1327,12.82,0.626,0.864,27.08,0.3312,1.623,24.74,0.8095,0.3796,0.02007,0.1245,0.5661,0.1894,0.6351,4.883,3.731,0.3108,2.325,4.971,0.5361,0.3916,24.24
